timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-27T21:45:05,ntnu_finetune,06dbd5b8-3b74-4296-b863-7675453188b3,599.9208993911743,0.0009747617505381,1.6248171242698246e-06,42.5,66.56886613700375,0.6931943893432617,0.0070823915412028,0.026357888308516,0.0002593485180644,0.0336996283677833,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T21:50:16,ntnu_finetune,c6ad0ab5-803b-4721-89ac-fa32470ed5e7,40.406514406204224,6.29787144279501e-05,1.558627744893532e-06,42.5,59.721318042110006,0.7016859054565431,0.0004770204386777,0.0016887249620901,1.1565383258037325e-05,0.0021773107840259,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T21:53:27,ntnu_finetune,04dac218-0228-447a-bc66-431069695dfc,49.9493579864502,8.737683550107846e-05,1.749308480096606e-06,42.5,254.3666372205556,0.7001123428344727,0.0005896790256102,0.0024094324830999,2.1695250186121103e-05,0.0030208067588964,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T22:05:17,ntnu_finetune,6b0bc67d-0138-4672-9b84-de120b084f25,605.7589476108551,0.0010369200140387,1.7117700334900269e-06,42.5,34.02399887565196,0.7221636772155762,0.0071513110410836,0.028425841073988,0.0002714222682893,0.0358485743833609,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-29T21:23:54,ntnu_finetune,ab8a0548-a1f4-4eb8-87e9-55c7061516f5,439.2519297599793,0.0006519514844836,1.4842313495126117e-06,42.5,36.84769589013536,0.74505615234375,0.0051856070278419,0.0171638628977459,0.0001899072389297,0.0225393771645176,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-29T21:41:41,ntnu_finetune,4d7001a9-f905-41f0-821e-f2099ed05bfa,911.418018102646,0.0012662847573433,1.3893567300539718e-06,42.5,46.824635369139365,0.754918098449707,0.0107597844675183,0.0326035971939679,0.000414829482623,0.0437782111441093,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-29T21:55:21,ntnu_finetune,e7c5460e-fa23-44d6-80b5-3f084ee46419,538.001321554184,0.0009208467816546,1.7116069138911102e-06,42.5,45.02243501597181,0.7374773025512695,0.0063513973216215,0.0252430521388699,0.0002412214696621,0.0318356709301536,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-29T22:09:51,ntnu_finetune,900f0384-df63-475d-aae4-333dd55a816a,640.374018907547,0.0011035085664838,1.7232250745686846e-06,42.5,42.62490240211747,0.7173900604248047,0.0075599624830815,0.030300072295594,0.0002906503201594,0.0381506850988351,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-29T22:22:11,ntnu_finetune,a62b5027-1e22-4651-8480-af2074dc43f8,472.0639760494232,0.000789084882294,1.6715634370104774e-06,42.5,43.66603115065448,0.7352356910705566,0.0055729702134927,0.0214907619148179,0.0002166440962011,0.0272803762245118,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-29T22:45:26,ntnu_finetune,3cbb0a93-3ab9-4d37-8409-8cf9639063cd,513.6453824043274,0.0008601292512828,1.6745585198422904e-06,42.5,44.1457582088612,0.7286338806152344,0.006063860808644,0.0234398118073899,0.000232861568333,0.029736534184367,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-29T23:13:24,ntnu_finetune,ce984d3e-6477-4569-9ef2-c0fd6bb2f14f,728.8362472057343,0.0015521655362331,2.1296492074646143e-06,42.5,35.0401577203714,0.7402338981628418,0.0086043065168791,0.0446500990533839,0.0004073242908665,0.0536617298611296,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-29T23:29:20,ntnu_finetune,3914f1b7-5eff-41b0-b3af-2d8f20533adc,798.7342624664307,0.0015982452079703,2.0009723922885733e-06,42.5,46.16615454069377,0.746070384979248,0.0094294911490546,0.0453554876732499,0.0004698252561847,0.0552548040784892,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-29T23:40:31,ntnu_finetune,4517173b-0538-4254-9e7f-11f62f182fc7,551.0194063186646,0.0009242139478276,1.6772802141438849e-06,42.5,43.00731019243374,0.7272119522094727,0.0065050821832484,0.025203982385392,0.0002430166008532,0.0319520811694937,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-30T10:33:14,ntnu_finetune,84626531-3b7c-4f15-a3ad-a350c99c9c0e,28.92476344108581,1.4803940645553694e-05,5.1180852959114e-07,42.5,21.49409516542063,0.2472939491271973,0.0003414725273847,0.0001683956902722,1.936126182337432e-06,0.0005118043438393,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-04-30T11:05:12,ntnu_finetune,386e3428-f67f-401b-b98c-df0a766e082e,55.311959981918335,4.949097331092031e-05,8.947607954427772e-07,42.5,75.99651676985913,0.3933463096618652,0.0006529878760377,0.0010448175025199,1.3204934697969292e-05,0.0017110103132556,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-04-30T18:34:44,ntnu_finetune,3a8344b6-3f06-4d59-adee-d3b603337ded,526.4517967700958,0.0008752878501209,1.6626172718776547e-06,42.5,66.28627785678874,0.7582569122314453,0.0062150484639737,0.023789508476036,0.0002560428913121,0.0302605998313219,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94272232055664,process,N,1.0
2024-05-01T14:30:14,ntnu_finetune,83b31db0-6b37-42f3-8112-d0854312ad3a,680.2483057975769,0.0011397618032209,1.6755084775765957e-06,42.5,85.26330033621356,0.8103232383728027,0.0080306983658009,0.0310270700994139,0.0003462696755269,0.0394040381407417,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94271469116211,process,N,1.0
2024-05-01T15:14:38,ntnu_finetune,a5ddfc14-4b1d-45ec-a371-ec055b3b75ef,2583.3748230934143,0.0027540933352416,1.0660835240098186e-06,42.5,63.634122557798,0.777956485748291,0.0304981450158688,0.0640013798121739,0.0007154565113406,0.0952149813393835,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94271469116211,process,N,1.0
2024-05-01T15:19:09,ntnu_finetune,ed455d94-3120-4e46-9071-21b39d25f38b,96.58011722564696,0.0001238964262914,1.2828357414596217e-06,42.5,97.56921720069268,0.5444326400756836,0.0011401805940601,0.003116458604276,2.6729039915176807e-05,0.0042833682382513,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94271469116211,process,N,1.0
2024-05-01T18:55:18,ntnu_finetune,675325e0-4ff3-4eb5-bcb8-11b5a55ddbf8,483.1683807373047,0.0007456188909983,1.5431864350488466e-06,42.5,43.84726060021046,0.7222609519958496,0.0057040633648633,0.0198666870044483,0.0002069122408291,0.0257776626101408,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-05-01T19:16:57,ntnu_finetune,2343c446-b5be-4b0c-b30d-0a70a786599b,643.3385105133057,0.0009817645339711,1.526046580341968e-06,42.5,33.90850186348828,0.7531743049621582,0.007594960567024,0.0260658861304703,0.0002808830854313,0.0339417297829256,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-05-01T19:31:55,ntnu_finetune,89159751-06f9-4877-8ea4-6a334d2ff47a,632.8603043556213,0.0010192405337121,1.6105300438300058e-06,42.5,34.65062343911726,0.7378149032592773,0.007471259370115,0.027479877261662,0.0002862197627649,0.035237356394542,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-05-01T19:49:53,ntnu_finetune,7cec7692-7da6-4e5d-9761-f36b9d3b7528,632.5533111095428,0.0010184349215118,1.6100380847354428e-06,42.5,39.87407001762575,0.7486367225646973,0.007467634409666,0.0274489077924422,0.0002929624309727,0.0352095046330811,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-05-01T19:59:36,ntnu_finetune,618d21fd-3478-4b3b-94e9-307731111a0d,483.8873207569122,0.0007785059527731,1.6088579290636168e-06,42.5,44.01167862890162,0.7572712898254395,0.0057125522191325,0.0209926737385695,0.0002094137233042,0.0269146396810063,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-05-02T15:34:19,ntnu_finetune,a40dbf61-6b8c-4dc9-827a-9ab8c64c707f,387.1736519336701,0.0006064200833545,1.566274151988026e-06,42.5,89.86723587322491,0.7627573013305664,0.0045707939215832,0.0162207879766205,0.000173675953292,0.0209652578514958,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-05-02T15:40:10,ntnu_finetune,704b1c43-d781-46c9-8a1f-c12ac598b13f,320.62853837013245,0.0004855904711868,1.514495477087968e-06,42.5,42.26001319354517,0.695441722869873,0.0037851932177941,0.0128676416829938,0.0001350811298738,0.0167879160306617,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-05-02T17:09:14,ntnu_finetune,5237531f-82bd-415c-827e-5fcb4475e6f0,406.9890470504761,0.000600512960278,1.4755015267119495e-06,42.5,39.55730018384225,0.7245368957519531,0.0048047267728381,0.015784225682926,0.0001720833360428,0.020761035791807,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-05-02T17:27:58,ntnu_finetune,99d1db03-3721-4ac9-a045-210b14a7ecd1,701.253424167633,0.0014947326357248,2.1315156321683383e-06,42.5,47.5586983170866,0.7548880577087402,0.0082786774617102,0.043021454139358,0.0003760182943469,0.0516761498954151,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-05-02T17:41:20,ntnu_finetune,b068c0e7-de82-4616-b76d-61fee5bb2ef6,553.7333590984344,0.000869977878935,1.5711133610434451e-06,42.5,40.26086361469577,0.72454833984375,0.0065371218726038,0.02327958112365,0.0002603196116983,0.0300770226079522,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-05-02T17:56:33,ntnu_finetune,1655b5e9-1212-436a-9a9f-b80ecd2b6220,450.3201322555542,0.0007113649689067,1.5796872445913344e-06,42.5,32.769571233685404,0.7291388511657715,0.0053162727556294,0.0190763685944159,0.0002007888628078,0.0245934302128533,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-05-02T18:18:59,ntnu_finetune,5a4e667e-7e3e-4b09-b294-c3a08ed5c16c,390.4319071769714,0.0006249108377396,1.6005629310834163e-06,42.5,39.68812313118108,0.7355189323425294,0.0046092611658904,0.0168322973547159,0.0001629648238935,0.0216045233444999,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-05-02T18:33:46,ntnu_finetune,87955986-d43c-4507-9c3e-56af1d60fc99,490.0606379508972,0.0007785435165929,1.588667720485048e-06,42.5,32.533134220720115,0.7406044006347656,0.0057854310530755,0.0209085308934779,0.0002219763971941,0.0269159383437476,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-05-02T21:01:14,ntnu_finetune,fac6b7f8-677d-42b9-8bd7-b8c2cd30b424,680.8379321098328,0.0012230773282436,1.7964294739769188e-06,42.5,52.04629101096766,0.7627973556518555,0.0080376609601908,0.033931871867698,0.0003149037578881,0.042284436585777,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-05-03T00:11:00,ntnu_finetune,fb80b43f-c272-4218-b455-ed85d0a6c151,629.3229684829712,0.0013354979554159,2.122118565980993e-06,42.5,224.79474388348584,0.731773853302002,0.0074294992140597,0.0384330710242099,0.0003084913145733,0.046171061552843,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94270706176758,process,N,1.0
2024-05-03T11:31:02,ntnu_finetune,64e29326-322e-495c-a83d-91f41fcdd8ad,541.5519413948059,0.0008059294944937,1.4881850343256566e-06,42.5,38.20757011797389,0.7212824821472169,0.0063933150341113,0.02123091281805,0.0002385031588587,0.02786273101102,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.94271469116211,process,N,1.0
2024-05-03T14:36:06,ntnu_finetune,6f2c4068-ecd3-4c22-bdf4-92d51a359d1b,5.565921306610107,1.907006147090834e-06,3.426218306080014e-07,42.5,0.0,0.15108489990234375,6.569696598582798e-05,0.0,2.3237358516022747e-07,6.59293395709882e-05,Norway,NOR,trøndelag,,,Windows-10-10.0.19045-SP0,3.10.13,2.3.5,4,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,,,10.4012,63.4277,7.859291076660156,process,N,1.0
